	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_type	gene_name	n_counts	DE
ENSMUSG00000100222.2	38.56894222659941	-0.09395786388475662	0.2661683284621971	-0.3530016678828905	0.7240871901409551	0.9999986590898096	ENSMUSG00000100222.2	processed_pseudogene	Psmb6-ps2	231.7969	No
ENSMUSG00000100065.2	220.1474447104638	-0.08833239243115597	0.14347384460400583	-0.6156689581641677	0.5381130288268109	0.9999986590898096	ENSMUSG00000100065.2	processed_pseudogene	Gm18969	1324.6981	No
ENSMUSG00000100349.2	102.43076176773559	0.13570102220990146	0.18426510372677216	0.7364445001540748	0.46146023150570714	0.9999986590898096	ENSMUSG00000100349.2	processed_pseudogene	Gm28188	615.1345	No
ENSMUSG00000099375.2	0.16767774594688545	1.0171552173071963	3.845692565827099	0.26449207779780887	0.7914007685320619		ENSMUSG00000099375.2	lncRNA	Gm28187	2.343436	No
ENSMUSG00000077295.3	27.47153397619169	0.177303392316316	0.31205150502104495	0.568186307271162	0.5699084680985063	0.9999986590898096	ENSMUSG00000077295.3	snoRNA	Gm24122	166.11508	No
ENSMUSG00000099770.2	19.641375734047354	0.05566216512097331	0.3666445941425802	0.15181504380595742	0.8793328164305964	0.9999986590898096	ENSMUSG00000099770.2	unprocessed_pseudogene	Gm28623	116.809204	No
ENSMUSG00000088510.3	142.31556264207438	0.0657663626045299	0.16069560537327685	0.40926049254279495	0.6823485052913454	0.9999986590898096	ENSMUSG00000088510.3	snoRNA	Gm23036	853.80334	No
ENSMUSG00000101890.2	14.390278140077555	-0.8711349662677786	0.4327363928388198	-2.013084595342199	0.04410573053841774	0.9999986590898096	ENSMUSG00000101890.2	unprocessed_pseudogene	Gm53054	87.18546	No
ENSMUSG00000099989.2	15.967401324285857	-0.005199677827232022	0.40175291872271807	-0.012942476793356509	0.9896736858783671	0.9999986590898096	ENSMUSG00000099989.2	processed_pseudogene	Gm20281	96.829346	No
ENSMUSG00000087908.3	63.07677652869999	0.0782166241868116	0.2149330155378153	0.3639116307520014	0.7159239992191394	0.9999986590898096	ENSMUSG00000087908.3	snoRNA	Gm22034	378.4953	No
ENSMUSG00000088594.3	8.658920338637989	0.16587559962413195	0.5425443295748158	0.30573649116216234	0.7598052869016257	0.9999986590898096	ENSMUSG00000088594.3	snoRNA	Gm23965	51.63927	No
ENSMUSG00000099469.2	1.006913487502917	1.0562637688955734	1.6222936744400063	0.6510928234126175	0.5149865688943231		ENSMUSG00000099469.2	unprocessed_pseudogene	Gm29141	4.865054	No
ENSMUSG00000102325.2	232.80096871574582	0.036839674251111926	0.13598912933395463	0.27090161126514073	0.7864667057408308	0.9999986590898096	ENSMUSG00000102325.2	TEC	Gm37789	1397.976	No
ENSMUSG00000101297.2	0.8273893729085119	-0.5320522489986436	1.7332934899790104	-0.3069602765340603	0.758873608192451		ENSMUSG00000101297.2	processed_pseudogene	Gm18447	4.2775965	No
ENSMUSG00000100059.2	81.85791053034545	0.05510561419044891	0.19385153561666524	0.28426710170312175	0.7762056956443631	0.9999986590898096	ENSMUSG00000100059.2	processed_pseudogene	Gm29140	492.2948	No
ENSMUSG00002076592.1	1.1661982277575735	0.468498149678716	1.4480661325728044	0.32353366958892077	0.7462911127892635		ENSMUSG00002076592.1	misc_RNA	Gm56250	6.6375093	No
ENSMUSG00000099464.2	0.33136504560037533	0.05536235104650423	2.800663585187887	0.019767583418195567	0.9842287775131228		ENSMUSG00000099464.2	processed_pseudogene	Gm5260	3.068854	No
ENSMUSG00000099801.2	101.83716552520076	0.017945216067237237	0.1779625406922232	0.10083704130900524	0.9196798219748642	0.9999986590898096	ENSMUSG00000099801.2	processed_pseudogene	Gm29011	611.2885	No
ENSMUSG00000050840.9	10.673580429805606	0.4178131428815556	0.502553006336717	0.8313812426019304	0.4057582920560002	0.9999986590898096	ENSMUSG00000050840.9	protein_coding	Cdh20	64.29536	No
ENSMUSG00000103991.2	1.8200702202488406	-0.7541421637573773	1.1917859212397968	-0.6327832459816732	0.5268751990558848		ENSMUSG00000103991.2	TEC	Gm38031	10.76361	No
ENSMUSG00000103060.2	198.6039237031445	0.0872595329302321	0.14613878015893741	0.5971004605028897	0.5504403104764687	0.9999986590898096	ENSMUSG00000103060.2	TEC	Gm36969	1192.1779	No
ENSMUSG00000089866.2	0.6657448510946952	0.053580787748796085	1.9394278238937688	0.02762711099050982	0.9779595584712523		ENSMUSG00000089866.2	lncRNA	Gm15699	4.132193	No
ENSMUSG00000099669.2	175.42751432360168	-0.057040476126219916	0.1492560306188204	-0.38216530273335175	0.702338756470578	0.9999986590898096	ENSMUSG00000099669.2	lncRNA	Gm29012	1053.8036	No
ENSMUSG00000099702.2	4.152390981097958	-0.29182623912214645	0.7725337326280504	-0.37775209909526525	0.7056147609065303	0.9999986590898096	ENSMUSG00000099702.2	unprocessed_pseudogene	Gm29013	24.073198	No
ENSMUSG00000047496.7	99.83544094227717	0.28233333082082296	0.18315881262222478	1.5414673570916357	0.12320308163625854	0.9999986590898096	ENSMUSG00000047496.7	protein_coding	Rnf152	600.02783	No
ENSMUSG00000099582.2	3.9997771767605244	0.29617351067932296	0.790622752871434	0.37460787664364725	0.7079521142243653	0.9999986590898096	ENSMUSG00000099582.2	processed_pseudogene	Gm29014	22.679571	No
ENSMUSG00000097482.4	163.93690656085093	0.035391242145721175	0.16183756903690943	0.21868372316967813	0.8268964291410998	0.9999986590898096	ENSMUSG00000097482.4	lncRNA	Gm17634	984.2007	No
ENSMUSG00000101214.2	38.903568197357366	-0.04371554757507491	0.26632804897318507	-0.1641417332632372	0.869619568936558	0.9999986590898096	ENSMUSG00000101214.2	lncRNA	Gm28403	235.08879	No
ENSMUSG00000067017.6	14.823120450682127	0.08871542501934737	0.4209640297627139	0.21074348102699858	0.8330874435218354	0.9999986590898096	ENSMUSG00000067017.6	pseudogene	Capza1-ps1	89.23805	No
ENSMUSG00000100672.2	7.467810821956578	-0.3976096268166121	0.587562711876411	-0.6767101090312995	0.4985899012695155	0.9999986590898096	ENSMUSG00000100672.2	lncRNA	Gm28404	44.886883	No
ENSMUSG00000101219.2	63.777909613815204	0.1981718796724211	0.2146241954884371	0.9233436110100532	0.3558281676387385	0.9999986590898096	ENSMUSG00000101219.2	processed_pseudogene	Gm20302	383.38992	No
ENSMUSG00002075378.1	1088.3054504226652	0.10622440547219367	0.10944088189074647	0.9706099186795316	0.3317425648582555	0.9999986590898096	ENSMUSG00002075378.1	miRNA	Gm56258	6537.076	No
ENSMUSG00000101656.2	295.25112429210884	0.0015576802198741285	0.12620162072630647	0.012342790931760462	0.9901521277238089	0.9999986590898096	ENSMUSG00000101656.2	processed_pseudogene	Gm8004	1775.9924	No
ENSMUSG00000026319.14	40.90487144408106	-0.01562844893394397	0.2602960148472209	-0.0600410611092797	0.9521229316255391	0.9999986590898096	ENSMUSG00000026319.14	protein_coding	Relch	246.71913	No
ENSMUSG00000104044.2	6.819750230121358	-0.014730465455603796	0.6062679307098315	-0.02429695636112082	0.9806157408877242	0.9999986590898096	ENSMUSG00000104044.2	TEC	Gm37566	41.220493	No
ENSMUSG00000101330.2	0.3348184085556661	0.05536233830268038	2.7936128261770956	0.019817469974334513	0.9841889815958637		ENSMUSG00000101330.2	processed_pseudogene	Gm10193	2.547345	No
ENSMUSG00000026321.9	1.168558009316734	0.47081107035467545	1.4475137288714899	0.3252549947983768	0.7449880895146783		ENSMUSG00000026321.9	protein_coding	Tnfrsf11a	6.605586	No
ENSMUSG00000102690.2	109.57364680846058	0.16929487632375043	0.17263582004499461	0.9806474477870617	0.326766627529814	0.9999986590898096	ENSMUSG00000102690.2	TEC	Gm37779	657.0208	No
ENSMUSG00000099448.2	12.800144863203231	-0.13169331522045152	0.45002603952209136	-0.2926348781068408	0.7698012513369555	0.9999986590898096	ENSMUSG00000099448.2	processed_pseudogene	Gm18801	75.60316	No
ENSMUSG00000099843.3	60.58166683289841	0.039708535207595166	0.21859121876120088	0.1816565891010224	0.8558522359195997	0.9999986590898096	ENSMUSG00000099843.3	lncRNA	Gm7160	364.4269	No
ENSMUSG00000038866.16	20.9485181249178	-0.036640692828364886	0.35277050875820015	-0.10386552140468056	0.9172760690087168	0.9999986590898096	ENSMUSG00000038866.16	protein_coding	Zcchc2	126.40542	No
ENSMUSG00000102501.2	0.5024961545025516	0.9503292333821125	2.3137745164126002	0.4107268131103604	0.6812728635814741		ENSMUSG00000102501.2	TEC	Gm37372	2.386421	No
ENSMUSG00000097612.2	2.164718709568262	0.27668897882704135	1.0619131952589893	0.26055705877123025	0.7944341081273603		ENSMUSG00000097612.2	processed_pseudogene	Gm26509	12.84169	No
ENSMUSG00000101583.2	1.8319430788522686	0.31648791058965675	1.1635760307001075	0.271995900774297	0.7856251712760678		ENSMUSG00000101583.2	lncRNA	Gm20753	11.280608	No
ENSMUSG00000103291.2	40.52547747641798	-0.22981502823840505	0.26371224374948654	-0.871461351095696	0.3835022998473022	0.9999986590898096	ENSMUSG00000103291.2	TEC	Gm38235	243.57631	No
ENSMUSG00000100247.2	76.91816561151882	0.11788628639229846	0.20227283655693637	0.5828082920027449	0.560022362286005	0.9999986590898096	ENSMUSG00000100247.2	lncRNA	A530053M12Rik	461.71973	No
ENSMUSG00000057329.8	1.6627331484479064	0.05417823929616135	1.2210523113392031	0.04437012140515155	0.9646093778489379		ENSMUSG00000057329.8	protein_coding	Bcl2	10.45476	No
ENSMUSG00000054006.15	27.828590780420242	0.24537511621602554	0.3135699945682355	0.7825210334741701	0.433908429102312	0.9999986590898096	ENSMUSG00000054006.15	lncRNA	D630008O14Rik	167.24606	No
ENSMUSG00000098344.3	32.69824844164129	-0.3429577389953866	0.289991543413779	-1.1826473798445631	0.23694892663017886	0.9999986590898096	ENSMUSG00000098344.3	miRNA	Mir3473f	196.37424	No
ENSMUSG00000103348.2	27.29883537378174	0.05555328244458026	0.3112029534282557	0.17851142424131083	0.8583213500440123	0.9999986590898096	ENSMUSG00000103348.2	TEC	Gm37053	163.11295	No
ENSMUSG00000009905.6	8.169781766344625	0.23309719684279712	0.5616082262593043	0.4150530315330034	0.6781030817158651	0.9999986590898096	ENSMUSG00000009905.6	protein_coding	Kdsr	49.435036	No
ENSMUSG00000009907.18	11.12186730320825	-0.33532694802222845	0.4854860526844804	-0.690703566390936	0.48975184767083124	0.9999986590898096	ENSMUSG00000009907.18	protein_coding	Vps4b	66.50557	No
ENSMUSG00000067006.13	26.96969280002392	0.16184839525686132	0.3141706936282337	0.5151607025713886	0.6064407271716576	0.9999986590898096	ENSMUSG00000067006.13	protein_coding	Serpinb5	162.29301	No
ENSMUSG00000083613.2	144.39729685278584	0.3230825457509783	0.159037254939945	2.0314897026673364	0.042205343069264	0.9999986590898096	ENSMUSG00000083613.2	processed_pseudogene	Pou2f3-rs1	865.1947	No
ENSMUSG00000059956.15	4.165530039864417	0.17197199197386845	0.7754660263998151	0.22176599118373633	0.8244960553511349	0.9999986590898096	ENSMUSG00000059956.15	protein_coding	Serpinb12	24.59463	No
ENSMUSG00000048775.11	34.72211897696091	-0.23515282704574572	0.2799215900723084	-0.8400667736454408	0.40087094841443294	0.9999986590898096	ENSMUSG00000048775.11	protein_coding	Serpinb13	207.74818	No
ENSMUSG00000084228.2	169.76050184023578	0.17784693028647655	0.17197816579235925	1.0341250557422683	0.3010777042384446	0.9999986590898096	ENSMUSG00000084228.2	unprocessed_pseudogene	Gm8080	1019.281	No
ENSMUSG00000044594.15	6.980860968631364	-0.08315378172598387	0.6019518875542702	-0.13814024583233317	0.8901295790908819	0.9999986590898096	ENSMUSG00000044594.15	protein_coding	Serpinb3a	43.04396	No
ENSMUSG00000058017.7	7.973299021598862	-0.18553854457042201	0.5631589720221124	-0.3294603367575166	0.7418077686869449	0.9999986590898096	ENSMUSG00000058017.7	protein_coding	Serpinb3d	47.905773	No
ENSMUSG00000083884.2	61.76909045442286	0.0641157830135813	0.22400842890334016	0.2862204039708136	0.7747093170585324	0.9999986590898096	ENSMUSG00000083884.2	processed_pseudogene	Gm15388	370.45306	No
ENSMUSG00000073602.11	4.982550504812665	-0.33039195584005704	0.7215142925911784	-0.4579146376345762	0.6470137701879505	0.9999986590898096	ENSMUSG00000073602.11	protein_coding	Serpinb3b	29.61508	No
ENSMUSG00000080729.2	15.66761850352654	0.36286891285863376	0.4070084614719376	0.8915512752396496	0.3726334964620083	0.9999986590898096	ENSMUSG00000080729.2	unprocessed_pseudogene	Gm8084	93.87704	No
ENSMUSG00000073601.3	3.3332767188849957	0.34432752138827866	0.8595094978141753	0.40060932690556694	0.6887077776850961	0.9999986590898096	ENSMUSG00000073601.3	protein_coding	Serpinb3c	19.61589	No
ENSMUSG00000084189.2	127.93669904150755	0.006642678436071373	0.1626552102801101	0.040839014161501215	0.9674242364862765	0.9999986590898096	ENSMUSG00000084189.2	unprocessed_pseudogene	Gm8089	770.3052	No
ENSMUSG00000026327.9	97.45119671725313	-0.03347243141295884	0.1830157753857066	-0.18289369505123548	0.8548814300774932	0.9999986590898096	ENSMUSG00000026327.9	protein_coding	Serpinb11	585.8052	No
ENSMUSG00000087210.2	111.95649744575114	-0.009228117592138482	0.17778785443885278	-0.051905219404694156	0.9586042154005661	0.9999986590898096	ENSMUSG00000087210.2	lncRNA	Gm15391	673.87683	No
ENSMUSG00000067001.12	26.927331702286452	-0.12301019042820813	0.3138362559898861	-0.39195659545521827	0.6950902847096327	0.9999986590898096	ENSMUSG00000067001.12	protein_coding	Serpinb7	162.1424	No
ENSMUSG00000089278.3	25.494804781541802	0.2629869541460154	0.3216218822525706	0.817689867070335	0.41353429789159823	0.9999986590898096	ENSMUSG00000089278.3	snoRNA	Gm24553	153.74289	No
ENSMUSG00000092572.9	35.59710505231099	-0.025662135392872203	0.2786216934736617	-0.09210386697796043	0.9266155161103307	0.9999986590898096	ENSMUSG00000092572.9	protein_coding	Serpinb10	214.80902	No
ENSMUSG00000026315.14	0.994628515794051	0.05137028450406259	1.6162160648710522	0.031784292719650144	0.974644072902122		ENSMUSG00000026315.14	protein_coding	Serpinb8	6.5874414	No
ENSMUSG00000086161.2	10.943776559340188	-0.4752453406199032	0.48396925765113874	-0.9819742330874991	0.3261125424791348	0.9999986590898096	ENSMUSG00000086161.2	lncRNA	Gm15389	66.31477	No
ENSMUSG00000100457.8	132.6669744204321	0.08808171713345657	0.16304957900421443	0.5402143180705783	0.5890492395273206	0.9999986590898096	ENSMUSG00000100457.8	lncRNA	D830032E09Rik	797.4041	No
ENSMUSG00000101477.2	72.90486643193732	0.08159502198504828	0.2020426803601104	0.40385042328490967	0.6863227147651674	0.9999986590898096	ENSMUSG00000101477.2	processed_pseudogene	Gm18448	438.8699	No
ENSMUSG00000099484.2	438.78648674817265	0.14668167000939747	0.12205535277959456	1.2017635168715026	0.22945516421901035	0.9999986590898096	ENSMUSG00000099484.2	processed_pseudogene	Gm28282	2635.9941	No
ENSMUSG00000100041.2	151.16573780714043	0.11276195690982542	0.15457145736322478	0.7295134485589281	0.46568764432674703	0.9999986590898096	ENSMUSG00000100041.2	processed_pseudogene	Gm5702	906.9471	No
ENSMUSG00000104478.2	715.5435129194801	0.07759207660890986	0.11007366645844276	0.7049104395755181	0.48086597299861034	0.9999986590898096	ENSMUSG00000104478.2	TEC	Gm38212	4299.5215	No
ENSMUSG00000101231.2	15.320752657113772	0.11831861229948895	0.40937104920798184	0.2890253537185941	0.7725619756774542	0.9999986590898096	ENSMUSG00000101231.2	processed_pseudogene	Gm28283	91.53885	No
ENSMUSG00000101097.2	21.19881563766304	0.4904426014425485	0.3553081364818489	1.3803303417106043	0.1674849569311624	0.9999986590898096	ENSMUSG00000101097.2	processed_pseudogene	Gm6679	126.33209	No
ENSMUSG00000100831.2	89.70222105924752	0.07155931403495917	0.19780774581208024	0.36176194082380064	0.717529935318262	0.9999986590898096	ENSMUSG00000100831.2	processed_pseudogene	Gm17847	538.18335	No
ENSMUSG00000089037.3	10.292385543439055	-0.3193083587693168	0.49715638319225536	-0.6422694539674392	0.5206982439353716	0.9999986590898096	ENSMUSG00000089037.3	snoRNA	Gm22159	62.58098	No
ENSMUSG00002076531.1	15.301362255082402	-0.007536503303970247	0.4086333016924441	-0.01844319411256051	0.9852852943750686	0.9999986590898096	ENSMUSG00002076531.1	misc_RNA	Gm54681	92.802475	No
ENSMUSG00000100025.2	8.977391338870543	-0.052260039963414974	0.5288780503169261	-0.0988130249158545	0.9212867267207773	0.9999986590898096	ENSMUSG00000100025.2	processed_pseudogene	Gm8141	54.421555	No
ENSMUSG00000026312.18	1.157778732109436	-1.2644771479670596	1.5459177684379133	-0.8179459307494487	0.4133880618925323		ENSMUSG00000026312.18	protein_coding	Cdh7	6.4716115	No
ENSMUSG00000100290.2	17.789317028366483	-0.13338468728414032	0.3808372849953156	-0.3502406212295653	0.7261581236670341	0.9999986590898096	ENSMUSG00000100290.2	processed_pseudogene	Gm18552	107.44274	No
ENSMUSG00000100758.2	15.125190470686354	-0.10364594216845328	0.41554149820386344	-0.249423806326089	0.8030329721500162	0.9999986590898096	ENSMUSG00000100758.2	processed_pseudogene	Gm3332	90.33822	No
ENSMUSG00000099926.2	76.2175922918232	0.08023657150043097	0.19881416348851502	0.40357573169109767	0.6865247345245917	0.9999986590898096	ENSMUSG00000099926.2	processed_pseudogene	Gm6693	458.76587	No
ENSMUSG00000047216.9	10.148554143145075	0.008081647906165257	0.5017384278807026	0.016107293077593045	0.9871487952360327	0.9999986590898096	ENSMUSG00000047216.9	protein_coding	Cdh19	60.697598	No
ENSMUSG00000102788.2	3.985688921550524	-0.18599219209665382	0.7863856099398167	-0.23651525377084165	0.8130328722055453	0.9999986590898096	ENSMUSG00000102788.2	TEC	Gm38255	24.833567	No
ENSMUSG00000102160.2	48.04271561556769	-0.1545082328587315	0.24492547779845775	-0.6308377317359853	0.528146629551999	0.9999986590898096	ENSMUSG00000102160.2	TEC	Gm36944	288.4624	No
ENSMUSG00000101253.2	67.9261977344994	0.09791373321901012	0.21202955913097105	0.46179284445207297	0.6442298827552941	0.9999986590898096	ENSMUSG00000101253.2	lncRNA	Gm29088	407.95456	No
ENSMUSG00000101846.2	30.980976960412637	0.2102123855955585	0.2964421042099335	0.7091178432827844	0.4782513509860089	0.9999986590898096	ENSMUSG00000101846.2	processed_pseudogene	Gm19927	185.14062	No
ENSMUSG00000100555.2	7.8042830851680955	-0.25253065894711785	0.5690160701508344	-0.4438023321207381	0.6571855021588986	0.9999986590898096	ENSMUSG00000100555.2	processed_pseudogene	Gm8173	47.883797	No
ENSMUSG00000102728.2	201.9925084679303	0.026472030367251362	0.1456278449833698	0.1817786314854441	0.8557564547219029	0.9999986590898096	ENSMUSG00000102728.2	TEC	Gm37934	1214.2831	No
ENSMUSG00000038702.7	21.254529574187817	-0.2614878656098981	0.3504473679769439	-0.7461544571426245	0.45557411600929	0.9999986590898096	ENSMUSG00000038702.7	protein_coding	Dsel	128.27629	No
ENSMUSG00000101875.2	53.74990643445701	0.06399729187995862	0.2313450574398459	0.27663133411267765	0.7820632021175651	0.9999986590898096	ENSMUSG00000101875.2	processed_pseudogene	Gm6028	322.57352	No
ENSMUSG00000099732.3	6.146345194504541	-0.1794189489665658	0.6422568630154967	-0.2793569976413576	0.7799708687671462	0.9999986590898096	ENSMUSG00000099732.3	processed_pseudogene	Gm17752	36.684006	No
ENSMUSG00000101220.2	16.82371696188073	0.19833427086654626	0.39149328743443984	0.5066096335042773	0.6124287476150874	0.9999986590898096	ENSMUSG00000101220.2	processed_pseudogene	Gm6717	100.83868	No
ENSMUSG00000100020.2	30.60953060762934	-0.007240329982844625	0.29777197579134024	-0.024315014747788726	0.9806013366353163	0.9999986590898096	ENSMUSG00000100020.2	processed_pseudogene	Gm19086	183.8076	No
ENSMUSG00000101054.2	21.935237738445917	-0.12009580111267759	0.34517767666063665	-0.34792458850330127	0.7278968186268124	0.9999986590898096	ENSMUSG00000101054.2	processed_pseudogene	Gm18406	130.76642	No
ENSMUSG00000088691.3	16.810428069958103	0.08419931795603539	0.3933171162162927	0.2140748888988918	0.8304886576233154	0.9999986590898096	ENSMUSG00000088691.3	snoRNA	Gm22331	100.26092	No
